EventID,event_name,SampleID,sample,tblSampleID,ices_area,fao_code,catch_date,age,length,weight,maturity,sex,prep_method,stock,reader_number,expertise,country,institute,iso_code,reader,AnnotationID,FishID,IsApproved,strata,AQ_Score,Edge,Nucleus,Comment,tblSmartImageID,ImageName
534,IMR North Sea herring age reading (internal),38419_032,92148,126320,27.4.a,27.4.a,18/05/2022 00:00:00,2,230,108,,M,Whole in Entellan,her.27.3a47d,16,1,NORWAY,,NO,R16 NO,788138,38419_032,1,27.4.a,AQ1,,,,92148,38419_032.jpg
534,IMR North Sea herring age reading (internal),38419_027,92143,126315,27.4.a,27.4.a,18/05/2022 00:00:00,2,230,115,,F,Whole in Entellan,her.27.3a47d,2,1,NORWAY,,NO,R02 NO,754811,38419_027,1,27.4.a,AQ1,,,,92143,38419_027.jpg
534,IMR North Sea herring age reading (internal),38419_030,92146,126318,27.4.a,27.4.a,18/05/2022 00:00:00,2,230,115,,F,Whole in Entellan,her.27.3a47d,2,1,NORWAY,,NO,R02 NO,754819,38419_030,1,27.4.a,AQ1,,,,92146,38419_030.jpg
534,IMR North Sea herring age reading (internal),38419_027,92143,126315,27.4.a,27.4.a,18/05/2022 00:00:00,2,230,115,,F,Whole in Entellan,her.27.3a47d,4,1,NORWAY,,NO,R04 NO,779565,38419_027,1,27.4.a,AQ1,,,,92143,38419_027.jpg
534,IMR North Sea herring age reading (internal),38419_030,92146,126318,27.4.a,27.4.a,18/05/2022 00:00:00,2,230,115,,F,Whole in Entellan,her.27.3a47d,4,1,NORWAY,,NO,R04 NO,779571,38419_030,1,27.4.a,AQ1,,,,92146,38419_030.jpg
534,IMR North Sea herring age reading (internal),38419_027,92143,126315,27.4.a,27.4.a,18/05/2022 00:00:00,2,230,115,,F,Whole in Entellan,her.27.3a47d,6,1,NORWAY,,NO,R06 NO,789641,38419_027,1,27.4.a,AQ1,,,"",92143,38419_027.jpg
534,IMR North Sea herring age reading (internal),38419_030,92146,126318,27.4.a,27.4.a,18/05/2022 00:00:00,2,230,115,,F,Whole in Entellan,her.27.3a47d,6,1,NORWAY,,NO,R06 NO,789645,38419_030,1,27.4.a,AQ2,,,"",92146,38419_030.jpg
534,IMR North Sea herring age reading (internal),38419_027,92143,126315,27.4.a,27.4.a,18/05/2022 00:00:00,2,230,115,,F,Whole in Entellan,her.27.3a47d,10,1,NORWAY,,NO,R10 NO,787260,38419_027,1,27.4.a,AQ1,,,,92143,38419_027.jpg
534,IMR North Sea herring age reading (internal),38419_030,92146,126318,27.4.a,27.4.a,18/05/2022 00:00:00,2,230,115,,F,Whole in Entellan,her.27.3a47d,10,1,NORWAY,,NO,R10 NO,787266,38419_030,1,27.4.a,AQ1,,,,92146,38419_030.jpg
534,IMR North Sea herring age reading (internal),38419_027,92143,126315,27.4.a,27.4.a,18/05/2022 00:00:00,2,230,115,,F,Whole in Entellan,her.27.3a47d,12,1,NORWAY,,NO,R12 NO,802241,38419_027,1,27.4.a,AQ1,,,,92143,38419_027.jpg
534,IMR North Sea herring age reading (internal),38419_030,92146,126318,27.4.a,27.4.a,18/05/2022 00:00:00,2,230,115,,F,Whole in Entellan,her.27.3a47d,12,1,NORWAY,,NO,R12 NO,802247,38419_030,1,27.4.a,AQ1,,,,92146,38419_030.jpg
534,IMR North Sea herring age reading (internal),38419_027,92143,126315,27.4.a,27.4.a,18/05/2022 00:00:00,2,230,115,,F,Whole in Entellan,her.27.3a47d,14,1,NORWAY,,NO,R14 NO,786838,38419_027,1,27.4.a,AQ1,,,,92143,38419_027.jpg
534,IMR North Sea herring age reading (internal),38419_030,92146,126318,27.4.a,27.4.a,18/05/2022 00:00:00,2,230,115,,F,Whole in Entellan,her.27.3a47d,14,1,NORWAY,,NO,R14 NO,786844,38419_030,1,27.4.a,AQ1,,,,92146,38419_030.jpg
534,IMR North Sea herring age reading (internal),38419_027,92143,126315,27.4.a,27.4.a,18/05/2022 00:00:00,2,230,115,,F,Whole in Entellan,her.27.3a47d,16,1,NORWAY,,NO,R16 NO,788128,38419_027,1,27.4.a,AQ1,,,,92143,38419_027.jpg
534,IMR North Sea herring age reading (internal),38419_030,92146,126318,27.4.a,27.4.a,18/05/2022 00:00:00,2,230,115,,F,Whole in Entellan,her.27.3a47d,16,1,NORWAY,,NO,R16 NO,788134,38419_030,1,27.4.a,AQ1,,,,92146,38419_030.jpg
